id	prodotto	descrizione	categoria
197117648	starrett dh0312 hss bimetal dual pitch sega a tazza 89 mm	sega a tazza bimetallica a passo variabile 4 46 il dente positivo variabile consente un alta velocità di asportazione per il taglio di metalli plastiche legno anche su spessori importanti	_@sega-a-tazza_
197161079	sourcingmap a10081000ux0197 rosso 55 millimetri di metallo sega a tazza punta da trapano strumento nero	sourcingmap a10081000ux0197 rosso 55 millimetri di metallo sega a tazza punta da trapano strumento nero	_@sega-a-tazza_
197161116	sourcingmap gambo rotondo 80 millimetri di diametro diamante piastrelle di punta di vetro ceramico sega a tazza	sourcingmap gambo rotondo 80 millimetri di diametro diamante piastrelle di punta di vetro ceramico sega a tazza	_@sega-a-tazza_
197161138	sourcingmap a14062700ux0051 2pezzi strumento taglierina sega a tazza in ceramica vetro rivestito 18 millimetri diamante	sourcingmap a14062700ux0051 2pezzi strumento taglierina sega a tazza in ceramica vetro rivestito 18 millimetri diamante	_@sega-a-tazza_
197296368	lenox 3001313l bimetallico elettrico sega a tazza 21 millimetri	lenox 3001313l bimetallico elettrico sega a tazza 21 millimetri	_@sega-a-tazza_
197296383	sourcingmap 23 millimetri sega a tazza in vetro taglio foratura tono argento strumento	sourcingmap 23 millimetri sega a tazza in vetro taglio foratura tono argento strumento	_@sega-a-tazza_
197296385	sourcingmap 32 millimetri taglio un cutter sega a tazza in metallo a tre testa piatta	sourcingmap 32 millimetri taglio un cutter sega a tazza in metallo a tre testa piatta	_@sega-a-tazza_
197296405	sourcingmap a13031300ux0435 strumento di diametro di taglio profondità di bit ferro hss 15 millimetri sega a tazza 23 millimetri trapano	sourcingmap a13031300ux0435 strumento di diametro di taglio profondità di bit ferro hss 15 millimetri sega a tazza 23 millimetri trapano	_@sega-a-tazza_
197296460	dewalt sega a tazza bimetallica 79 mm dt83079 qz	dewalt sega a tazza bimetallica 79 mm dt83079 qz	_@sega-a-tazza_
197296971	pferd 25463835 sega a tazza in metallo duro los hm 3835	pferd 25463835 sega a tazza in metallo duro los hm 3835	_@sega-a-tazza_
197359958	armeg ssh030 sega a tazza acceler8 percent per lamiere d acciaio 30 mm	armeg ssh030 sega a tazza acceler8 percent per lamiere d acciaio 30 mm	_@sega-a-tazza_
198033094	ruko sega a tazza bimetallica 160 mm 126160	ruko sega a tazza bimetallica 160 mm 126160	_@sega-a-tazza_
198109617	sourcingmap a10092100ux0190 26 millimetri sega a tazza perforazione pori della lastra di vetro di apertura	sourcingmap a10092100ux0190 26 millimetri sega a tazza perforazione pori della lastra di vetro di apertura	_@sega-a-tazza_
198120718	frese a tazza bimetalliche ringo mm.16	dentatura a passo variabile con 4 6 denti per pollice che migliora il rendimento rispetto alla dentatura tradizionale a passo costante la dentatura stradata permette di forare materiali di notevole spessore. possibilità di forare anche materiali acco	_@sega-a-tazza_
198120971	krino fresa a tazza hss bimetal mm 57 krino	passo e dentatura variabile per il taglio di acciaio ferro ghisa alluminio legno materie plastiche etc. mm 57	_@sega-a-tazza_
198120973	krino fresa a tazza in acciaio hss g mm 12 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 12	_@sega-a-tazza_
198120974	krino fresa a tazza in acciaio hss g mm 13 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 13	_@sega-a-tazza_
198120978	krino fresa a tazza in acciaio hss g mm 17 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 17	_@sega-a-tazza_
198120979	krino fresa a tazza in acciaio hss g mm 18 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 18	_@sega-a-tazza_
198120980	krino fresa a tazza in acciaio hss g mm 19 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 19	_@sega-a-tazza_
198120981	krino fresa a tazza in acciaio hss g mm 20 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 20	_@sega-a-tazza_
198120983	krino fresa a tazza in acciaio hss g mm 22 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 22	_@sega-a-tazza_
198120984	krino fresa a tazza in acciaio hss g mm 23 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 23	_@sega-a-tazza_
198120985	krino fresa a tazza in acciaio hss g mm 24 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 24	_@sega-a-tazza_
198120988	krino fresa a tazza in acciaio hss g mm 27 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 27	_@sega-a-tazza_
198120989	krino fresa a tazza in acciaio hss g mm 28 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 28	_@sega-a-tazza_
198120993	krino fresa a tazza in acciaio hss g mm 32 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 32	_@sega-a-tazza_
198120994	krino fresa a tazza in acciaio hss g mm 33 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 33	_@sega-a-tazza_
198120997	krino fresa a tazza in acciaio hss g mm 36 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 36	_@sega-a-tazza_
198120998	krino fresa a tazza in acciaio hss g mm 37 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 37	_@sega-a-tazza_
198121000	krino fresa a tazza in acciaio hss g mm 39 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 39	_@sega-a-tazza_
198121002	krino fresa a tazza in acciaio hss g mm 41 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 41	_@sega-a-tazza_
198121003	krino fresa a tazza in acciaio hss g mm 42 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 42	_@sega-a-tazza_
198121004	krino fresa a tazza in acciaio hss g mm 43 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 43	_@sega-a-tazza_
198121007	krino fresa a tazza in acciaio hss g mm 46 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 46	_@sega-a-tazza_
198121008	krino fresa a tazza in acciaio hss g mm 47 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 47	_@sega-a-tazza_
198121009	krino fresa a tazza in acciaio hss g mm 48 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 48	_@sega-a-tazza_
198121011	krino fresa a tazza in acciaio hss g mm 50 krino	taglienti riaffilabili utilizzabili sia su trapani portatili che fissi per forare acciai ferro ghisa leghe metalliche etc. profondità di foratura fino a 5 mm di spessore. completa di gambo e punta pilota. mm 50	_@sega-a-tazza_
198231489	dewalt sega a tazza set elettricista 11 pezzi dt83002 qz	dewalt sega a tazza set elettricista 11 pezzi dt83002 qz	_@sega-a-tazza_
198601012	poggi sega a tazza bimetallica mm 27	sega a tazza bimetallica mm 27 ean 8011017130279	_@sega-a-tazza_
198601013	poggi sega a tazza bimetallica mm 30	sega a tazza bimetallica mm 30 ean 8011017130309	_@sega-a-tazza_
198601014	poggi sega a tazza bimetal mm 20 hss	sega a tazza bimetal mm 20 hss ean 8011017130200	_@sega-a-tazza_
198601015	poggi sega a tazza bimetal mm 60 hss	sega a tazza bimetal mm 60 hss sega a tazza acciaio hss bimetal senza gambo denti a passo variabile per lamiere metallo alluminio legno plastica ean 8011017136400	_@sega-a-tazza_
198601016	poggi sega a tazza da mm 24 bimetallica	sega a tazza da mm 24 bimetallica ean 8011017130248	_@sega-a-tazza_
199095504	stella bianca frese a tazza wood per legno e plastica superwood altezza utile 63 mm diversi formati	con denti riportati in metallo duro ideali per forare legno e plastica ad alto rendimento	_@sega-a-tazza_
199095802	stella bianca frese a tazza hss con scarico laterale completa diversi formati	con scarico laterale che garantisce un migliore raffreddamento per realizzare fori nei metalli	_@sega-a-tazza_
199095804	stella bianca seghe a tazza babymetall diversi formati	per avvitatori e trapani a batteria ideale per lamiere e sottili pannelli di legno e plastica	_@sega-a-tazza_
199095807	stella bianca frese a tazza hss con scarico laterale rivestimento tin diversi formati	articolo specifico ottimizzato per la foratura dei metalli con scarico laterale per garantire un ottimo raffreddamento	_@sega-a-tazza_
199095810	stella bianca seghe a tazza con denti riportati in metallo duro. multiuso professionali diversi formati	ideali per realizzare fori su acciaio acciaio inox vetroresina fibra di carbonio ceramica plastica e legno	_@sega-a-tazza_
199095812	stella bianca frese a tazza hss con scarico laterale rivestimento tialn diversi formati	articolo super professionale ottimizzato per la foratura dei metalli con scarico laterale per ottimizzare il raffreddamento	_@sega-a-tazza_
199095814	stella bianca fresa a tazza hss export solo tazza diversi formati	per realizzare fori nei metalli in particolare lamiere sottili grazie alla dentatura a passo fine	_@sega-a-tazza_
199095815	stella bianca fresa a tazza hss export completa diversi formati	per realizzare fori nei metalli in particolare lamiere sottili grazie alla dentatura a passo fine	_@sega-a-tazza_
199095818	martin frese a tazza in acciaio hss cobalto 8 con scarico radiale specifica per inox acciai legati nicrmo diversi formati	le frese perfecta sono costruite su esclusiva progettazione martin. realizzate in hss co 8 per ottenere altissime prestazioni migliorate modificandone l affilatura e la spoglia dei denti nell ultima serie rendendo più progressivo ed esente da vibrazi	_@sega-a-tazza_
199095820	stella bianca fresa a tazza t.c.t. per inox serie normale completa diversi formati	provvista di denti in metallo duro saldobrasati è ideale per realizzare fori nell acciaio inossidabile e metalli tenaci	_@sega-a-tazza_
199095822	stella bianca fresa a tazza t.c.t. per inox serie lunga diversi formati	provvista di denti in metallo duro saldobrasati è ideale per realizzare fori nell acciaio inossidabile e metalli tenaci particolarmente indicata per superfici curve tubi e scatolati	_@sega-a-tazza_
199095823	martin frese a tazza in acciaio hss weldon basic diversi formati	extreme hss con codolo weldon one touch. fresa con speciale trattamento termico per una più lunga durata durezza differenziata maggiore sulla dentatura hrc 65 che degrada verso il codolo.	_@sega-a-tazza_
199095837	stella bianca frese a tazza hss completa diversi formati	per realizzare fori nei metalli	_@sega-a-tazza_
199095838	stella bianca frese a tazza hss solo tazza diversi formati	per realizzare fori nei metalli	_@sega-a-tazza_
199095841	stella bianca fresa a tazza t.c.t. monoblocco per inox diversi formati	denti in metallo duro saldobrasati. per realizzare fori su acciaio inossidabile e metalli anche i più tenaci.	_@sega-a-tazza_
199096621	stella bianca corone pesanti con innesto conico espositori da banco e vetrinette piani vetrina 8 pz	con denti riportati in metallo duro adatte a forare calcestruzzo conglomerati cementizi pietre e murature	_@sega-a-tazza_
199096623	stella bianca foretti diamantati h 70 mm espositori da banco e vetrinette piani vetrina 17 pz	con settori diamantati adatti a forare calcestruzzo conglomerati cementizi pietre e murature	_@sega-a-tazza_
199122109	pferd 25100114 hss seghe a tazza ls 14	pferd 25100114 hss seghe a tazza ls 14	_@sega-a-tazza_
199362312	sourcingmap sega a tazza set materiale metallo rigido lega	sourcingmap sega a tazza set materiale metallo rigido lega	_@sega-a-tazza_
199420601	sourcingmap taglio in lega foro di diametro 35 millimetri ha visto w punta da trapano staccabile all interno	nome prodotto foro sega materiale rigido lega sega a tazza taglio diametro 35mm 3.6cm dimensioni dell albero 18 x 10mm 1.8cm x 1cm l d punta di trapano diametro 5mm 0.5cm total lunghezza 65mm 6.6cm peso 96g contenuto pacco 1 buco per sega	_@sega-a-tazza_
199420604	sourcingmap strumento di 50 millimetri po seghe a tazza in lega di torsione trapano per il taglio in lega	sourcingmap strumento di 50 millimetri po seghe a tazza in lega di torsione trapano per il taglio in lega	_@sega-a-tazza_
200448985	maurer fresa a tazza bimetallica maurer plus 105 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 105 mm.	_@sega-a-tazza_
200448987	maurer fresa a tazza bimetallica maurer plus 111 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 111 mm.	_@sega-a-tazza_
200448989	maurer fresa a tazza bimetallica maurer plus 121 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 121 mm.	_@sega-a-tazza_
200448993	maurer fresa a tazza bimetallica maurer plus 16 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 16 mm.	_@sega-a-tazza_
200448995	maurer fresa a tazza bimetallica maurer plus 19 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 19 mm.	_@sega-a-tazza_
200448998	maurer fresa a tazza bimetallica maurer plus 22 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 22 mm.	_@sega-a-tazza_
200448999	maurer fresa a tazza bimetallica maurer plus 24 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 24 mm.	_@sega-a-tazza_
200449000	maurer fresa a tazza bimetallica maurer plus 25 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 25 mm.	_@sega-a-tazza_
200449002	maurer fresa a tazza bimetallica maurer plus 29 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 29 mm.	_@sega-a-tazza_
200449003	maurer fresa a tazza bimetallica maurer plus 30 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 30 mm.	_@sega-a-tazza_
200449006	maurer fresa a tazza bimetallica maurer plus 35 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 35 mm.	_@sega-a-tazza_
200449007	maurer fresa a tazza bimetallica maurer plus 38 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 38 mm.	_@sega-a-tazza_
200449010	maurer fresa a tazza bimetallica maurer plus 43 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 43 mm.	_@sega-a-tazza_
200449011	maurer fresa a tazza bimetallica maurer plus 44 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 44 mm.	_@sega-a-tazza_
200449020	maurer fresa a tazza bimetallica maurer plus 67 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 67 mm.	_@sega-a-tazza_
200449021	maurer fresa a tazza bimetallica maurer plus 70 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 70 mm.	_@sega-a-tazza_
200449024	maurer fresa a tazza bimetallica maurer plus 86 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 86 mm.	_@sega-a-tazza_
200449027	maurer fresa a tazza bimetallica maurer plus 95 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 95 mm.	_@sega-a-tazza_
200449030	maurer fresa a tazza maurer mm.60 95 5 lame h.40mm. cf. in blister	corpo in alluminio lame in acciaio per taglio legno plastica e alluminio cf. in blister ø 60~95 mm. altezza 40 mm. lame 5	_@sega-a-tazza_
200451958	oem fresa a tazza bimetallica maurer plus 54 cf. su placchetta	per forare metalli legno alluminio pvc adatte per utensili elettrici e pneumatici profondità di taglio 38 mm. cf. su placchetta ø 54 mm.	_@sega-a-tazza_
200451961	oem fresa a tazza hss mm 25 cf. in scatola	in acciaio hss g. p. t. adatte e consigliate per la foratura di lamiere sottili e plastica dura fino ad uno spessore di 8 mm. cf. in scatola ø 25 mm.	_@sega-a-tazza_
200451963	oem fresa a tazza hss mm 37 cf. in scatola	in acciaio hss g. p. t. adatte e consigliate per la foratura di lamiere sottili e plastica dura fino ad uno spessore di 8 mm. cf. in scatola ø 37 mm.	_@sega-a-tazza_
200451964	oem fresa a tazza hss mm 45 cf. in scatola	in acciaio hss g. p. t. adatte e consigliate per la foratura di lamiere sottili e plastica dura fino ad uno spessore di 8 mm. cf. in scatola ø 45 mm.	_@sega-a-tazza_
200451965	oem fresa a tazza hss mm 50 cf. in scatola	in acciaio hss g. p. t. adatte e consigliate per la foratura di lamiere sottili e plastica dura fino ad uno spessore di 8 mm. cf. in scatola ø 50 mm.	_@sega-a-tazza_
200451966	oem fresa a tazza hss mm 55 cf. in scatola	in acciaio hss g. p. t. adatte e consigliate per la foratura di lamiere sottili e plastica dura fino ad uno spessore di 8 mm. cf. in scatola ø 55 mm.	_@sega-a-tazza_
200451967	oem fresa a tazza pg 730.00 mm.25 62 7 lame h.25mm. cf. in blister	corpo in alluminio lame in acciaio 7 per art. 730.00 e 732.00 lame in acciaio 5 per art. 735.00 cf. in blister articolo 730.00 ø 25 62 mm. altezza 25 mm.	_@sega-a-tazza_
200451968	oem fresa a tazza pg 732.00 mm.25 62 7 lame h.50mm. cf. in blister	corpo in alluminio lame in acciaio 7 per art. 730.00 e 732.00 lame in acciaio 5 per art. 735.00 cf. in blister articolo 732.00 ø 25 62 mm. altezza 50 mm.	_@sega-a-tazza_
200509410	beta frese a tazza acciaio hss rettificate ø12 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 12 mm l 85 mm d 8 mm peso 49 g spessore massimo di 4 mm codice ean 8014230173467	_@sega-a-tazza_
200509412	beta frese a tazza acciaio hss rettificate ø14 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 14 mm l 85 mm d 8 mm peso 56 g spessore massimo di 4 mm codice ean 8014230173481	_@sega-a-tazza_
200509413	beta frese a tazza acciaio hss rettificate ø15 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 15 mm l 85 mm d 10 mm peso 75 g spessore massimo di 4 mm codice ean 8014230173498	_@sega-a-tazza_
200509414	beta frese a tazza acciaio hss rettificate ø16 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 16 mm l 85 mm d 10 mm peso 79 g spessore massimo di 4 mm codice ean 8014230173504	_@sega-a-tazza_
200509415	beta frese a tazza acciaio hss rettificate ø17 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 17 mm l 85 mm d 10 mm peso 81 g spessore massimo di 4 mm codice ean 8014230173511	_@sega-a-tazza_
200509416	beta frese a tazza acciaio hss rettificate ø18 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 18 mm l 85 mm d 10 mm peso 85 g spessore massimo di 4 mm codice ean 8014230173528	_@sega-a-tazza_
200509417	beta frese a tazza acciaio hss rettificate ø19 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 19 mm l 85 mm d 10 mm peso 87 g spessore massimo di 4 mm codice ean 8014230173535	_@sega-a-tazza_
200509418	beta frese a tazza acciaio hss rettificate ø20 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 20 mm l 85 mm d 10 mm peso 90 g spessore massimo di 4 mm codice ean 8014230173542	_@sega-a-tazza_
200509419	beta frese a tazza acciaio hss rettificate ø21 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 21 mm l 85 mm d 10 mm peso 93 g spessore massimo di 4 mm codice ean 8014230173559	_@sega-a-tazza_
200509420	beta frese a tazza acciaio hss rettificate ø22 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 22 mm l 85 mm d 10 mm peso 96 g spessore massimo di 4 mm codice ean 8014230173566	_@sega-a-tazza_
200509421	beta frese a tazza acciaio hss rettificate ø23 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 23 mm l 85 mm d 10 mm peso 101 g spessore massimo di 4 mm codice ean 8014230173573	_@sega-a-tazza_
200509422	beta frese a tazza acciaio hss rettificate ø24 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 24 mm l 85 mm d 10 mm peso 103 g spessore massimo di 4 mm codice ean 8014230173580	_@sega-a-tazza_
200509423	beta frese a tazza acciaio hss rettificate ø25 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 25 mm l 85 mm d 10 mm peso 108 g spessore massimo di 4 mm codice ean 8014230173597	_@sega-a-tazza_
200509425	beta frese a tazza acciaio hss rettificate ø27 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 27 mm l 90 mm d 10 mm peso 114 g spessore massimo di 4 mm codice ean 8014230173610	_@sega-a-tazza_
200509427	beta frese a tazza acciaio hss rettificate ø29 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 29 mm l 90 mm d 10 mm peso 122 g spessore massimo di 4 mm codice ean 8014230173634	_@sega-a-tazza_
200509430	beta frese a tazza acciaio hss rettificate ø32 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 32 mm l 90 mm d 10 mm peso 138 g spessore massimo di 4 mm codice ean 8014230173665	_@sega-a-tazza_
200509432	beta frese a tazza acciaio hss rettificate ø34 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 34 mm l 90 mm d 10 mm peso 145 g spessore massimo di 4 mm codice ean 8014230173689	_@sega-a-tazza_
200509435	beta frese a tazza acciaio hss rettificate ø37 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 37 mm l 85 mm d 10 mm peso 160 g spessore massimo di 4 mm codice ean 8014230173719	_@sega-a-tazza_
200509436	beta frese a tazza acciaio hss rettificate ø38 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 38 mm l 85 mm d 10 mm peso 161 g spessore massimo di 4 mm codice ean 8014230173726	_@sega-a-tazza_
200509437	beta frese a tazza acciaio hss rettificate ø39 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 39 mm l 85 mm d 10 mm peso 170 g spessore massimo di 4 mm codice ean 8014230173733	_@sega-a-tazza_
200509440	beta frese a tazza acciaio hss rettificate ø42 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 42 mm l 85 mm d 10 mm peso 186 g spessore massimo di 4 mm codice ean 8014230173764	_@sega-a-tazza_
200509443	beta frese a tazza acciaio hss rettificate ø45 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 45 mm l 85 mm d 10 mm peso 210 g spessore massimo di 4 mm codice ean 8014230173795	_@sega-a-tazza_
200509444	beta frese a tazza acciaio hss rettificate ø46 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 46 mm l 85 mm d 10 mm peso 212 g spessore massimo di 4 mm codice ean 8014230173801	_@sega-a-tazza_
200509445	beta frese a tazza acciaio hss rettificate ø47 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 47 mm l 85 mm d 10 mm peso 222 g spessore massimo di 4 mm codice ean 8014230173818	_@sega-a-tazza_
200509447	beta frese a tazza acciaio hss rettificate ø49 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 49 mm l 85 mm d 10 mm peso 236 g spessore massimo di 4 mm codice ean 8014230173832	_@sega-a-tazza_
200509448	beta frese a tazza acciaio hss rettificate ø50 mm beta	frese a tazza in acciaio hss interamente rettificate. ø 50 mm l 85 mm d 10 mm peso 245 g spessore massimo di 4 mm codice ean 8014230173849	_@sega-a-tazza_
200509449	beta frese a tazza inserti in metallo duro ø15 mm beta	frese a tazza con inserti in metallo duro. ø 15 mm ø1 10 mm peso 106 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230173900	_@sega-a-tazza_
200509450	beta frese a tazza inserti in metallo duro ø16 mm beta	frese a tazza con inserti in metallo duro. ø 16 mm ø1 10 mm peso 106 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230173917	_@sega-a-tazza_
200509451	beta frese a tazza inserti in metallo duro ø17 mm beta	frese a tazza con inserti in metallo duro. ø 17 mm ø1 10 mm peso 111 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230173924	_@sega-a-tazza_
200509453	beta frese a tazza inserti in metallo duro ø19 mm beta	frese a tazza con inserti in metallo duro. ø 19 mm ø1 10 mm peso 114 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230173948	_@sega-a-tazza_
200509454	beta frese a tazza inserti in metallo duro ø20 mm beta	frese a tazza con inserti in metallo duro. ø 20 mm ø1 10 mm peso 118 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230173955	_@sega-a-tazza_
200509455	beta frese a tazza inserti in metallo duro ø21 mm beta	frese a tazza con inserti in metallo duro. ø 21 mm ø1 10 mm peso 122 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230173962	_@sega-a-tazza_
200509456	beta frese a tazza inserti in metallo duro ø22 mm beta	frese a tazza con inserti in metallo duro. ø 22 mm ø1 10 mm peso 145 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230173979	_@sega-a-tazza_
